// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44113
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
58398	9.628217	-0.464678	-1.737118	0.007083	0.001437	-0.002510	-0.175638	-0.048999	0.983235	-0.521146	0.851964	-0.050636	-0.835199	-0.521303	-0.175173
58399	9.637645	-0.505083	-1.693951	0.006087	0.002550	-0.002826	-0.175638	-0.048996	0.983235	-0.521143	0.851966	-0.050639	-0.835201	-0.521300	-0.175171
58400	9.644281	-0.512212	-1.716002	0.004171	0.002349	-0.004860	-0.175630	-0.049010	0.983236	-0.521124	0.851979	-0.050618	-0.835215	-0.521278	-0.175173
58401	9.637758	-0.504466	-1.693493	0.009563	0.001002	-0.004484	-0.175634	-0.049029	0.983234	-0.521152	0.851962	-0.050610	-0.835196	-0.521303	-0.175185
58402	9.648013	-0.488639	-1.722207	0.005524	0.003186	0.001179	-0.175651	-0.048987	0.983233	-0.521134	0.851970	-0.050651	-0.835204	-0.521293	-0.175178
58403	9.667662	-0.513327	-1.707916	0.008568	0.002115	-0.004799	-0.175644	-0.049003	0.983233	-0.521155	0.851959	-0.050639	-0.835193	-0.521311	-0.175180
58404	9.648114	-0.488462	-1.721693	0.006801	0.001756	-0.000509	-0.175661	-0.048985	0.983231	-0.521156	0.851957	-0.050663	-0.835189	-0.521316	-0.175184
58405	9.644516	-0.511624	-1.714858	0.004885	0.001555	-0.002543	-0.175670	-0.048984	0.983230	-0.521142	0.851965	-0.050666	-0.835195	-0.521303	-0.175193
58406	9.628612	-0.463510	-1.735235	0.007290	0.003545	-0.003113	-0.175659	-0.048978	0.983232	-0.521150	0.851960	-0.050667	-0.835192	-0.521312	-0.175179
58407	9.644644	-0.511190	-1.714267	0.006370	0.002232	-0.004831	-0.175651	-0.048993	0.983233	-0.521153	0.851959	-0.050650	-0.835193	-0.521311	-0.175180
58408	9.661330	-0.505152	-1.684424	0.005599	0.000761	-0.000224	-0.175678	-0.048977	0.983229	-0.521143	0.851963	-0.050677	-0.835193	-0.521306	-0.175195
58409	9.628087	-0.516688	-1.743549	0.005656	0.003025	-0.007150	-0.175652	-0.049007	0.983232	-0.521144	0.851965	-0.050636	-0.835198	-0.521300	-0.175189
58410	9.644821	-0.510590	-1.713451	0.007929	0.005177	0.000607	-0.175648	-0.048960	0.983235	-0.521148	0.851961	-0.050676	-0.835196	-0.521312	-0.175160
58411	9.648506	-0.487329	-1.719814	0.006164	0.000124	-0.004231	-0.175661	-0.048982	0.983232	-0.521148	0.851961	-0.050664	-0.835194	-0.521308	-0.175183
58412	9.644935	-0.510294	-1.712897	0.008493	0.004540	-0.003400	-0.175642	-0.048971	0.983235	-0.521162	0.851952	-0.050666	-0.835188	-0.521324	-0.175161
58413	9.648632	-0.486915	-1.719227	0.004886	0.001555	-0.002544	-0.175652	-0.048971	0.983234	-0.521148	0.851961	-0.050669	-0.835195	-0.521311	-0.175169
58414	9.645050	-0.509977	-1.712343	0.008287	0.002433	-0.002800	-0.175654	-0.048966	0.983233	-0.521158	0.851954	-0.050677	-0.835188	-0.521322	-0.175168
58415	9.642139	-0.479214	-1.696475	0.007084	0.001438	-0.002514	-0.175665	-0.048966	0.983231	-0.521162	0.851951	-0.050684	-0.835183	-0.521327	-0.175177
58416	9.645139	-0.509543	-1.711972	0.007649	0.000800	-0.006521	-0.175662	-0.049002	0.983230	-0.521173	0.851947	-0.050652	-0.835178	-0.521331	-0.175193
58417	9.645846	-0.455462	-1.702838	0.004604	0.001873	-0.000541	-0.175679	-0.048983	0.983228	-0.521153	0.851958	-0.050674	-0.835186	-0.521315	-0.175199
58418	9.664821	-0.534144	-1.697510	0.005524	0.003187	0.001176	-0.175695	-0.048942	0.983227	-0.521138	0.851964	-0.050715	-0.835192	-0.521308	-0.175191
58419	9.669168	-0.456963	-1.694931	0.011051	0.001678	-0.006778	-0.175682	-0.048977	0.983228	-0.521183	0.851938	-0.050687	-0.835167	-0.521347	-0.175196
58420	9.641712	-0.532183	-1.704348	0.006089	0.002550	-0.002831	-0.175682	-0.048973	0.983228	-0.521176	0.851943	-0.050690	-0.835172	-0.521340	-0.175195
58421	9.646058	-0.454869	-1.701797	0.006372	0.002231	-0.004835	-0.175675	-0.048988	0.983229	-0.521178	0.851942	-0.050673	-0.835172	-0.521339	-0.175196
58422	9.645459	-0.508453	-1.710493	0.006089	0.002550	-0.002832	-0.175676	-0.048984	0.983229	-0.521173	0.851945	-0.050675	-0.835175	-0.521334	-0.175195
58423	9.672357	-0.486592	-1.709570	0.004886	0.001555	-0.002546	-0.175685	-0.048983	0.983227	-0.521159	0.851954	-0.050678	-0.835182	-0.521321	-0.175204
58424	9.642604	-0.477542	-1.694301	0.006013	0.004976	-0.001431	-0.175672	-0.048955	0.983231	-0.521152	0.851957	-0.050695	-0.835189	-0.521318	-0.175178
58425	9.662290	-0.502199	-1.679796	0.002611	0.004097	-0.001175	-0.175668	-0.048929	0.983233	-0.521116	0.851978	-0.050707	-0.835212	-0.521286	-0.175163
58426	9.615887	-0.499000	-1.694315	0.006166	0.000123	-0.004234	-0.175682	-0.048951	0.983229	-0.521116	0.851979	-0.050695	-0.835209	-0.521283	-0.175186
58427	9.675570	-0.516591	-1.724017	0.008571	0.002114	-0.004807	-0.175675	-0.048967	0.983230	-0.521137	0.851967	-0.050683	-0.835197	-0.521301	-0.175188
58428	9.649410	-0.484223	-1.715613	0.005883	0.000443	-0.002231	-0.175696	-0.048969	0.983226	-0.521130	0.851971	-0.050690	-0.835197	-0.521294	-0.175207
58429	9.645826	-0.507303	-1.708759	0.008288	0.002433	-0.002804	-0.175697	-0.048966	0.983226	-0.521145	0.851961	-0.050697	-0.835188	-0.521310	-0.175205
58430	9.649504	-0.483953	-1.715165	0.006089	0.002550	-0.002834	-0.175695	-0.048963	0.983226	-0.521146	0.851960	-0.050699	-0.835187	-0.521312	-0.175202
58431	9.652537	-0.514531	-1.730484	0.005807	0.002869	-0.000830	-0.175703	-0.048941	0.983226	-0.521137	0.851965	-0.050720	-0.835191	-0.521307	-0.175197
58432	9.626402	-0.482187	-1.721923	0.005376	0.003342	-0.005154	-0.175683	-0.048955	0.983229	-0.521138	0.851966	-0.050698	-0.835195	-0.521304	-0.175188
58433	9.646046	-0.506744	-1.707688	0.006597	-0.000349	0.000089	-0.175722	-0.048941	0.983222	-0.521133	0.851966	-0.050730	-0.835190	-0.521304	-0.175215
58434	9.649691	-0.483446	-1.714253	0.008572	0.002114	-0.004809	-0.175716	-0.048955	0.983223	-0.521150	0.851957	-0.050718	-0.835180	-0.521319	-0.175216
58435	9.646112	-0.506483	-1.707390	0.001203	0.000995	-0.000287	-0.175743	-0.048938	0.983219	-0.521101	0.851985	-0.050736	-0.835205	-0.521273	-0.175232
58436	9.643166	-0.475759	-1.691600	0.008289	0.002433	-0.002806	-0.175747	-0.048933	0.983219	-0.521111	0.851979	-0.050745	-0.835199	-0.521284	-0.175232
58437	9.652819	-0.513627	-1.729177	0.007576	0.003225	-0.005126	-0.175729	-0.048945	0.983221	-0.521124	0.851972	-0.050728	-0.835194	-0.521294	-0.175223
58438	9.662917	-0.500003	-1.676841	0.004810	0.003981	-0.001149	-0.175725	-0.048919	0.983223	-0.521106	0.851982	-0.050745	-0.835206	-0.521281	-0.175207
58439	9.646368	-0.505962	-1.706100	0.007009	0.003865	-0.001119	-0.175723	-0.048894	0.983225	-0.521107	0.851980	-0.050766	-0.835206	-0.521286	-0.175192
58440	9.646437	-0.505695	-1.705787	0.006657	0.001909	-0.006844	-0.175708	-0.048926	0.983226	-0.521113	0.851979	-0.050731	-0.835205	-0.521286	-0.175196
58441	9.623261	-0.504060	-1.712943	0.006520	0.002079	0.001488	-0.175734	-0.048888	0.983223	-0.521106	0.851980	-0.050776	-0.835204	-0.521286	-0.175198
58442	9.656747	-0.489933	-1.734276	0.003608	0.002986	-0.000862	-0.175740	-0.048866	0.983223	-0.521084	0.851992	-0.050794	-0.835216	-0.521269	-0.175192
58443	9.653190	-0.512962	-1.727301	0.008573	0.002113	-0.004811	-0.175733	-0.048881	0.983224	-0.521105	0.851980	-0.050781	-0.835205	-0.521287	-0.175194
58444	9.627044	-0.480546	-1.718786	0.005094	0.003661	-0.003154	-0.175720	-0.048875	0.983226	-0.521097	0.851986	-0.050778	-0.835213	-0.521279	-0.175180
58445	9.646733	-0.504937	-1.704338	0.007577	0.003224	-0.005129	-0.175703	-0.048888	0.983229	-0.521110	0.851979	-0.050760	-0.835209	-0.521289	-0.175171
58446	9.616970	-0.495716	-1.689126	0.006091	0.002550	-0.002838	-0.175701	-0.048885	0.983229	-0.521109	0.851979	-0.050762	-0.835209	-0.521288	-0.175168
58447	9.646853	-0.504408	-1.703814	0.005172	0.001234	-0.004554	-0.175703	-0.048903	0.983228	-0.521101	0.851985	-0.050746	-0.835214	-0.521277	-0.175180
58448	9.653511	-0.511734	-1.725871	0.008006	0.002754	-0.000805	-0.175712	-0.048879	0.983227	-0.521105	0.851981	-0.050772	-0.835210	-0.521286	-0.175174
58449	9.623764	-0.502582	-1.710545	0.005584	0.005447	-0.005764	-0.175673	-0.048885	0.983234	-0.521102	0.851984	-0.050745	-0.835220	-0.521280	-0.175145
58450	9.647061	-0.503604	-1.702875	0.008652	-0.000314	-0.006212	-0.175679	-0.048925	0.983231	-0.521126	0.851972	-0.050719	-0.835204	-0.521297	-0.175169
58451	9.650732	-0.480051	-1.709339	0.004098	0.004772	-0.003473	-0.175657	-0.048915	0.983235	-0.521107	0.851984	-0.050711	-0.835220	-0.521278	-0.175147
