// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44112
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
42075	9.354504	-0.561065	3.101154	0.002081	0.001516	0.003974	0.238639	0.216559	0.946654	-0.530467	0.845600	-0.059718	-0.813423	-0.487918	0.316670
42076	9.356963	-0.613771	3.116293	0.001569	-0.001693	0.003954	0.238620	0.216549	0.946661	-0.530486	0.845588	-0.059712	-0.813416	-0.487942	0.316650
42077	9.349527	-0.586429	3.135213	-0.002531	0.000789	0.007260	0.238602	0.216578	0.946659	-0.530478	0.845590	-0.059751	-0.813426	-0.487925	0.316650
42078	9.359558	-0.616158	3.150682	0.000406	0.000114	0.003434	0.238601	0.216574	0.946660	-0.530484	0.845587	-0.059744	-0.813422	-0.487933	0.316647
42079	9.339381	-0.558075	3.119829	0.000406	0.000114	0.003434	0.238598	0.216567	0.946662	-0.530491	0.845583	-0.059738	-0.813419	-0.487943	0.316642
42080	9.346745	-0.586260	3.100957	-0.000756	0.001920	0.002914	0.238612	0.216565	0.946659	-0.530486	0.845587	-0.059730	-0.813418	-0.487937	0.316652
42081	9.316629	-0.577184	3.138470	-0.000756	0.001920	0.002914	0.238627	0.216563	0.946656	-0.530482	0.845590	-0.059722	-0.813416	-0.487933	0.316663
42082	9.364315	-0.592934	3.116892	-0.001775	-0.001131	0.004346	0.238608	0.216557	0.946662	-0.530473	0.845595	-0.059730	-0.813428	-0.487927	0.316643
42083	9.349290	-0.588636	3.135504	0.001825	-0.000089	0.003964	0.238600	0.216554	0.946665	-0.530493	0.845583	-0.059724	-0.813417	-0.487948	0.316637
42084	9.349295	-0.588953	3.135431	0.001569	-0.001693	0.003954	0.238582	0.216545	0.946672	-0.530511	0.845572	-0.059719	-0.813411	-0.487972	0.316617
42085	9.361632	-0.592866	3.082318	-0.002531	0.000790	0.007260	0.238564	0.216574	0.946669	-0.530503	0.845574	-0.059758	-0.813421	-0.487955	0.316617
42086	9.351872	-0.591258	3.169896	-0.000250	0.001763	0.001462	0.238586	0.216559	0.946667	-0.530505	0.845575	-0.059732	-0.813414	-0.487961	0.316628
42087	9.349187	-0.590252	3.135510	0.001062	-0.001535	0.005406	0.238559	0.216561	0.946674	-0.530521	0.845564	-0.059741	-0.813410	-0.487979	0.316607
42088	9.331502	-0.584635	3.119723	-0.001012	0.000316	0.002904	0.238560	0.216551	0.946676	-0.530508	0.845573	-0.059737	-0.813419	-0.487968	0.316601
42089	9.339091	-0.561746	3.120039	0.000406	0.000114	0.003434	0.238557	0.216545	0.946678	-0.530514	0.845569	-0.059731	-0.813416	-0.487977	0.316596
42090	9.361481	-0.594705	3.082423	-0.000100	0.000272	0.004886	0.238548	0.216552	0.946679	-0.530517	0.845566	-0.059740	-0.813417	-0.487978	0.316593
42091	9.349072	-0.591939	3.135532	-0.002531	0.000791	0.007260	0.238531	0.216581	0.946676	-0.530509	0.845569	-0.059779	-0.813427	-0.487961	0.316592
42092	9.346371	-0.591077	3.101169	-0.000506	0.000158	0.001452	0.238540	0.216559	0.946679	-0.530502	0.845575	-0.059757	-0.813429	-0.487961	0.316588
42093	9.353932	-0.568262	3.101567	-0.000349	0.002035	0.006348	0.238537	0.216587	0.946673	-0.530510	0.845568	-0.059781	-0.813425	-0.487959	0.316601
42094	9.358918	-0.622423	3.151352	0.000920	0.003323	0.003454	0.238560	0.216596	0.946665	-0.530521	0.845562	-0.059772	-0.813411	-0.487966	0.316626
42095	9.338685	-0.564540	3.120751	-0.002274	0.002396	0.007270	0.238556	0.216634	0.946658	-0.530515	0.845563	-0.059811	-0.813416	-0.487948	0.316641
42096	9.341027	-0.617383	3.136070	-0.000249	0.001763	0.001462	0.238577	0.216618	0.946656	-0.530510	0.845568	-0.059787	-0.813413	-0.487946	0.316651
42097	9.378863	-0.552808	3.118390	0.001319	0.000069	0.005417	0.238563	0.216629	0.946657	-0.530528	0.845555	-0.059797	-0.813405	-0.487963	0.316646
42098	9.315851	-0.584168	3.139488	-0.000755	0.001921	0.002914	0.238578	0.216627	0.946654	-0.530521	0.845560	-0.059790	-0.813405	-0.487955	0.316657
42099	9.360823	-0.598629	3.083663	0.000157	0.001877	0.004897	0.238581	0.216641	0.946650	-0.530529	0.845555	-0.059798	-0.813399	-0.487959	0.316668
42100	9.366070	-0.601720	3.152567	-0.001519	0.000475	0.004356	0.238577	0.216645	0.946650	-0.530520	0.845560	-0.059807	-0.813406	-0.487948	0.316666
42101	9.340709	-0.619268	3.136645	-0.002174	0.002124	0.002384	0.238597	0.216640	0.946646	-0.530503	0.845571	-0.059798	-0.813411	-0.487931	0.316678
42102	9.393540	-0.559461	3.100401	-0.001262	0.002080	0.004366	0.238603	0.216649	0.946642	-0.530500	0.845573	-0.059805	-0.813411	-0.487924	0.316689
42103	9.337926	-0.618772	3.102466	-0.001776	-0.001130	0.004346	0.238586	0.216645	0.946648	-0.530491	0.845578	-0.059814	-0.813423	-0.487917	0.316671
42104	9.333192	-0.592516	3.155771	0.002331	-0.000247	0.002513	0.238587	0.216630	0.946651	-0.530516	0.845564	-0.059791	-0.813406	-0.487948	0.316666
42105	9.338148	-0.568236	3.121685	-0.002431	0.000520	0.002374	0.238593	0.216617	0.946652	-0.530497	0.845576	-0.059783	-0.813417	-0.487932	0.316663
42106	9.340533	-0.620936	3.136839	0.000406	0.000114	0.003434	0.238589	0.216610	0.946655	-0.530504	0.845573	-0.059776	-0.813413	-0.487942	0.316657
42107	9.343069	-0.544413	3.087630	-0.000100	0.000272	0.004887	0.238580	0.216617	0.946656	-0.530509	0.845568	-0.059784	-0.813412	-0.487946	0.316653
42108	9.322788	-0.615754	3.121160	-0.002937	0.000678	0.003826	0.238580	0.216616	0.946656	-0.530490	0.845580	-0.059792	-0.813425	-0.487926	0.316652
42109	9.373288	-0.581793	3.153476	0.004015	0.004522	0.004526	0.238608	0.216641	0.946643	-0.530528	0.845557	-0.059784	-0.813392	-0.487956	0.316690
42110	9.337796	-0.570035	3.122412	-0.004753	0.004135	0.001334	0.238649	0.216637	0.946634	-0.530487	0.845583	-0.059774	-0.813406	-0.487912	0.316721
42111	9.347821	-0.599625	3.137802	0.000546	-0.004744	0.005386	0.238597	0.216623	0.946650	-0.530500	0.845574	-0.059785	-0.813414	-0.487933	0.316670
42112	9.355482	-0.576753	3.137966	-0.000249	0.001763	0.001462	0.238618	0.216608	0.946648	-0.530492	0.845581	-0.059763	-0.813413	-0.487928	0.316679
42113	9.362813	-0.604942	3.119097	-0.001519	0.000475	0.004356	0.238613	0.216611	0.946648	-0.530485	0.845585	-0.059771	-0.813418	-0.487920	0.316677
42114	9.345367	-0.548223	3.122660	0.000406	0.000114	0.003435	0.238612	0.216606	0.946650	-0.530494	0.845579	-0.059763	-0.813413	-0.487932	0.316673
42115	9.345077	-0.599677	3.103417	-0.002937	0.000679	0.003826	0.238612	0.216606	0.946650	-0.530474	0.845591	-0.059771	-0.813426	-0.487912	0.316672
42116	9.373027	-0.584227	3.153802	0.001567	-0.001694	0.003955	0.238591	0.216594	0.946658	-0.530494	0.845580	-0.059764	-0.813419	-0.487937	0.316650
42117	9.327378	-0.594346	3.087640	0.000664	0.001718	0.003445	0.238602	0.216596	0.946655	-0.530502	0.845575	-0.059757	-0.813410	-0.487944	0.316660
42118	9.347628	-0.601920	3.137937	-0.000249	0.001763	0.001462	0.238623	0.216581	0.946653	-0.530497	0.845580	-0.059734	-0.813408	-0.487943	0.316671
42119	9.337524	-0.573002	3.122681	-0.001261	0.002080	0.004367	0.238632	0.216592	0.946648	-0.530492	0.845582	-0.059742	-0.813408	-0.487933	0.316683
42120	9.362468	-0.607442	3.119645	-0.003186	0.002442	0.005288	0.238638	0.216613	0.946642	-0.530475	0.845591	-0.059763	-0.813417	-0.487908	0.316698
42121	9.337366	-0.573894	3.122991	-0.000506	0.000159	0.001452	0.238647	0.216590	0.946645	-0.530469	0.845596	-0.059741	-0.813419	-0.487909	0.316693
42122	9.347347	-0.603339	3.138503	0.002082	0.001515	0.003975	0.238652	0.216595	0.946642	-0.530488	0.845585	-0.059735	-0.813405	-0.487927	0.316701
42123	9.354943	-0.580461	3.138892	0.000406	0.000114	0.003435	0.238649	0.216589	0.946645	-0.530495	0.845581	-0.059728	-0.813401	-0.487936	0.316696
