// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44113
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
02267	9.658587	-0.020213	-1.738125	0.007319	0.001365	-0.004912	-0.145269	-0.103403	0.983974	-0.585766	0.810479	-0.001309	-0.797355	-0.576569	-0.178308
02268	9.667341	0.000346	-1.727431	0.009128	0.004195	-0.003660	-0.145250	-0.103395	0.983978	-0.585788	0.810464	-0.001309	-0.797343	-0.576592	-0.178287
02269	9.636777	-0.015448	-1.727686	0.008033	0.002842	-0.002282	-0.145250	-0.103384	0.983979	-0.585798	0.810456	-0.001320	-0.797335	-0.576605	-0.178281
02270	9.661149	0.013516	-1.746563	0.007776	0.003367	-0.004086	-0.145235	-0.103384	0.983981	-0.585809	0.810448	-0.001313	-0.797330	-0.576616	-0.178269
02271	9.658810	-0.019443	-1.736894	0.005787	0.003188	-0.002307	-0.145232	-0.103371	0.983983	-0.585800	0.810455	-0.001321	-0.797337	-0.576609	-0.178259
02272	9.652519	-0.006466	-1.756577	0.005130	-0.001342	-0.002156	-0.145266	-0.103383	0.983977	-0.585787	0.810464	-0.001328	-0.797340	-0.576594	-0.178293
02273	9.630621	-0.002022	-1.746623	0.007138	0.004016	-0.001882	-0.145260	-0.103362	0.983980	-0.585791	0.810461	-0.001342	-0.797338	-0.576601	-0.178276
02274	9.665222	-0.031977	-1.716532	0.003540	0.003534	-0.002332	-0.145254	-0.103348	0.983982	-0.585766	0.810479	-0.001345	-0.797358	-0.576578	-0.178263
02275	9.646383	0.006818	-1.775420	0.010221	0.005548	-0.005041	-0.145216	-0.103343	0.983988	-0.585797	0.810457	-0.001333	-0.797342	-0.576611	-0.178229
02276	9.617611	0.023222	-1.725207	0.004435	0.002360	-0.002733	-0.145217	-0.103338	0.983988	-0.585780	0.810469	-0.001334	-0.797355	-0.576594	-0.178227
02277	9.681024	-0.022706	-1.745106	0.005072	0.001710	-0.004938	-0.145210	-0.103355	0.983988	-0.585771	0.810476	-0.001314	-0.797362	-0.576582	-0.178232
02278	9.633297	0.032145	-1.754418	0.008289	0.002318	-0.000480	-0.145224	-0.103333	0.983988	-0.585781	0.810468	-0.001343	-0.797352	-0.576596	-0.178230
02279	9.666084	-0.029856	-1.774961	0.005967	0.000536	-0.005339	-0.145224	-0.103360	0.983985	-0.585780	0.810469	-0.001320	-0.797353	-0.576590	-0.178246
02280	9.667877	0.002463	-1.724426	0.004692	0.001836	-0.000930	-0.145240	-0.103344	0.983984	-0.585762	0.810482	-0.001339	-0.797364	-0.576575	-0.178249
02281	9.622276	-0.020748	-1.755111	0.008213	0.000190	-0.005315	-0.145243	-0.103373	0.983981	-0.585778	0.810471	-0.001320	-0.797351	-0.576586	-0.178269
02282	9.661613	0.015654	-1.743974	0.006043	0.002664	-0.000505	-0.145254	-0.103349	0.983982	-0.585770	0.810476	-0.001346	-0.797355	-0.576583	-0.178264
02283	9.622337	-0.020449	-1.754777	0.007318	0.001364	-0.004915	-0.145251	-0.103367	0.983980	-0.585778	0.810471	-0.001330	-0.797350	-0.576587	-0.178272
02284	9.659284	-0.017065	-1.734278	0.005329	0.001186	-0.003135	-0.145259	-0.103373	0.983979	-0.585768	0.810478	-0.001328	-0.797355	-0.576576	-0.178282
02285	9.655392	0.029162	-1.763282	0.008669	0.002193	-0.004491	-0.145251	-0.103383	0.983979	-0.585787	0.810464	-0.001319	-0.797343	-0.576593	-0.178281
02286	9.650659	-0.036787	-1.744327	0.005071	0.001710	-0.004940	-0.145244	-0.103400	0.983978	-0.585777	0.810471	-0.001299	-0.797351	-0.576581	-0.178285
02287	9.661782	0.016952	-1.743024	0.009124	0.004196	-0.003666	-0.145225	-0.103391	0.983982	-0.585799	0.810456	-0.001299	-0.797339	-0.576604	-0.178265
02288	9.653153	-0.003096	-1.753101	0.006422	0.002538	-0.004516	-0.145213	-0.103400	0.983982	-0.585800	0.810455	-0.001286	-0.797340	-0.576603	-0.178261
02289	9.631268	0.001514	-1.743053	0.004433	0.002360	-0.002736	-0.145215	-0.103395	0.983983	-0.585782	0.810468	-0.001287	-0.797353	-0.576586	-0.178259
02290	9.666482	-0.027441	-1.772830	0.006042	0.002665	-0.000507	-0.145226	-0.103370	0.983984	-0.585774	0.810473	-0.001312	-0.797357	-0.576583	-0.178254
