// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44109
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
02267	9.514056	-0.072216	-2.413350	0.001020	0.003088	0.001034	0.245159	0.007647	0.969453	0.063358	-0.997958	-0.008150	0.967410	0.063421	-0.245142
02268	9.522858	-0.105312	-2.410263	-0.000454	0.001063	-0.004922	0.245165	0.007675	0.969451	0.063363	-0.997957	-0.008123	0.967408	0.063419	-0.245151
02269	9.505405	-0.038431	-2.415858	0.000469	0.002813	-0.002074	0.245158	0.007674	0.969453	0.063370	-0.997957	-0.008125	0.967410	0.063426	-0.245143
02270	9.502969	-0.091719	-2.404859	0.001938	0.002380	-0.002238	0.245155	0.007675	0.969453	0.063391	-0.997956	-0.008130	0.967409	0.063448	-0.245141
02271	9.523043	-0.104616	-2.409561	-0.001000	0.003246	-0.001910	0.245144	0.007672	0.969456	0.063383	-0.997956	-0.008130	0.967413	0.063440	-0.245129
02272	9.514365	-0.071147	-2.412164	0.000469	0.002813	-0.002074	0.245135	0.007671	0.969459	0.063390	-0.997956	-0.008133	0.967414	0.063448	-0.245120
02273	9.523170	-0.104242	-2.409075	0.000097	0.001338	-0.001814	0.245142	0.007668	0.969457	0.063392	-0.997956	-0.008136	0.967412	0.063451	-0.245127
02274	9.522754	-0.066655	-2.389336	-0.000275	-0.000137	-0.001554	0.245163	0.007663	0.969452	0.063391	-0.997956	-0.008142	0.967407	0.063451	-0.245147
02275	9.523243	-0.103814	-2.408807	-0.000903	0.004584	-0.003724	0.245137	0.007678	0.969458	0.063388	-0.997956	-0.008125	0.967414	0.063444	-0.245122
02276	9.523304	-0.103538	-2.408576	-0.001744	0.000295	-0.001390	0.245154	0.007671	0.969454	0.063371	-0.997957	-0.008128	0.967411	0.063428	-0.245139
02277	9.562901	-0.092026	-2.398760	-0.000178	0.001201	-0.003368	0.245161	0.007684	0.969452	0.063375	-0.997957	-0.008116	0.967409	0.063428	-0.245147
02278	9.503364	-0.089963	-2.403366	0.001938	0.002381	-0.002238	0.245157	0.007685	0.969453	0.063397	-0.997955	-0.008121	0.967408	0.063451	-0.245143
02279	9.546372	-0.099828	-2.443494	0.000194	0.002676	-0.003628	0.245150	0.007700	0.969455	0.063404	-0.997955	-0.008107	0.967410	0.063455	-0.245137
02280	9.523013	-0.065039	-2.388346	-0.002391	-0.001317	-0.002684	0.245183	0.007707	0.969446	0.063385	-0.997956	-0.008097	0.967403	0.063433	-0.245170
02281	9.495132	-0.093449	-2.425623	0.000647	0.001613	0.001294	0.245189	0.007673	0.969445	0.063384	-0.997956	-0.008132	0.967401	0.063442	-0.245174
02282	9.534736	-0.082099	-2.415761	0.001291	0.000768	-0.003532	0.245199	0.007688	0.969442	0.063402	-0.997955	-0.008122	0.967397	0.063456	-0.245185
02283	9.514771	-0.068620	-2.410636	-0.000081	0.002539	-0.005182	0.245192	0.007718	0.969444	0.063411	-0.997955	-0.008093	0.967399	0.063458	-0.245180
02284	9.534824	-0.081374	-2.415438	0.001566	0.000905	-0.001978	0.245205	0.007717	0.969441	0.063427	-0.997954	-0.008098	0.967394	0.063475	-0.245193
02285	9.515291	-0.105639	-2.430039	0.000372	0.001475	-0.000260	0.245212	0.007699	0.969439	0.063428	-0.997953	-0.008118	0.967392	0.063480	-0.245198
02286	9.506584	-0.072180	-2.432715	-0.001275	0.003108	-0.003464	0.245200	0.007712	0.969442	0.063421	-0.997954	-0.008102	0.967396	0.063469	-0.245187
02287	9.534968	-0.080914	-2.414887	0.000372	0.001475	-0.000260	0.245206	0.007694	0.969440	0.063422	-0.997954	-0.008122	0.967394	0.063475	-0.245192
02288	9.503776	-0.087934	-2.401809	0.002310	0.003856	-0.002498	0.245188	0.007696	0.969445	0.063447	-0.997952	-0.008125	0.967397	0.063501	-0.245174
02289	9.507246	-0.109047	-2.451593	-0.001275	0.003108	-0.003464	0.245177	0.007709	0.969448	0.063440	-0.997953	-0.008109	0.967401	0.063490	-0.245164
02290	9.555193	-0.093420	-2.419025	-0.001097	0.001908	-0.000096	0.245180	0.007689	0.969447	0.063424	-0.997954	-0.008125	0.967401	0.063478	-0.245166
02291	9.515249	-0.067065	-2.408790	-0.000903	0.004583	-0.003723	0.245155	0.007703	0.969453	0.063421	-0.997954	-0.008108	0.967407	0.063472	-0.245142
02292	9.527018	-0.084030	-2.436067	0.001566	0.000906	-0.001978	0.245166	0.007702	0.969451	0.063438	-0.997953	-0.008114	0.967403	0.063489	-0.245153
02293	9.524123	-0.099813	-2.405493	-0.003116	0.002065	-0.003040	0.245165	0.007712	0.969451	0.063412	-0.997955	-0.008098	0.967405	0.063460	-0.245153
02294	9.518336	-0.050225	-2.438639	-0.001372	0.001770	-0.001650	0.245167	0.007707	0.969450	0.063398	-0.997955	-0.008099	0.967406	0.063446	-0.245155
