// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 00B44112
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
02267	9.354540	-0.229222	3.116575	0.002866	-0.000612	0.006258	0.264276	0.177784	0.947919	-0.505597	0.862519	-0.020809	-0.821298	-0.473766	0.317830
02268	9.387924	-0.204114	3.159171	-0.000875	0.002737	0.003926	0.264293	0.177794	0.947913	-0.505595	0.862520	-0.020810	-0.821293	-0.473761	0.317850
02269	9.334744	-0.208672	3.147481	-0.000337	-0.000657	0.003653	0.264284	0.177784	0.947917	-0.505594	0.862520	-0.020806	-0.821297	-0.473763	0.317837
02270	9.361904	-0.209144	3.126171	-0.001226	0.000627	0.003607	0.264285	0.177782	0.947917	-0.505589	0.862524	-0.020805	-0.821300	-0.473758	0.317837
02271	9.361911	-0.209511	3.126128	-0.001578	-0.001484	0.003287	0.264269	0.177766	0.947925	-0.505576	0.862531	-0.020804	-0.821313	-0.473750	0.317814
02272	9.364989	-0.197053	3.158165	0.001607	0.004393	0.004658	0.264295	0.177790	0.947913	-0.505596	0.862519	-0.020804	-0.821292	-0.473763	0.317850
02273	9.358691	-0.223071	3.094439	-0.000689	-0.002767	0.003333	0.264270	0.177768	0.947924	-0.505591	0.862523	-0.020800	-0.821303	-0.473765	0.317816
02274	9.358723	-0.223411	3.094318	0.000904	0.000171	0.004019	0.264265	0.177767	0.947926	-0.505604	0.862515	-0.020796	-0.821297	-0.473779	0.317812
02275	9.346415	-0.181076	3.134600	-0.002836	0.003521	0.001687	0.264301	0.177760	0.947917	-0.505576	0.862532	-0.020782	-0.821302	-0.473752	0.317839
02276	9.364885	-0.198266	3.158399	-0.001410	-0.001156	0.001460	0.264298	0.177730	0.947923	-0.505564	0.862540	-0.020761	-0.821311	-0.473748	0.317822
02277	9.384560	-0.219927	3.127761	-0.000874	0.002737	0.003926	0.264312	0.177739	0.947918	-0.505559	0.862542	-0.020764	-0.821310	-0.473740	0.317838
02278	9.369135	-0.190583	3.136092	0.000735	-0.000157	0.005845	0.264295	0.177752	0.947920	-0.505575	0.862532	-0.020778	-0.821305	-0.473753	0.317830
02279	9.372698	-0.250616	3.140984	-0.001395	0.000299	0.005433	0.264285	0.177763	0.947921	-0.505568	0.862536	-0.020796	-0.821313	-0.473742	0.317827
02280	9.346208	-0.183058	3.135104	-0.001763	0.004021	0.003879	0.264313	0.177779	0.947910	-0.505558	0.862542	-0.020800	-0.821310	-0.473726	0.317858
02281	9.361495	-0.213333	3.127113	0.001976	0.000670	0.006211	0.264298	0.177798	0.947910	-0.505582	0.862528	-0.020816	-0.821300	-0.473744	0.317856
02282	9.380004	-0.230651	3.150765	0.000720	-0.001611	0.001873	0.264290	0.177770	0.947918	-0.505587	0.862525	-0.020792	-0.821299	-0.473760	0.317835
02283	9.346183	-0.184293	3.135105	-0.001916	-0.002140	0.006939	0.264250	0.177783	0.947927	-0.505580	0.862528	-0.020828	-0.821317	-0.473749	0.317806
02284	9.361546	-0.214553	3.126877	0.000184	0.001783	0.002146	0.264268	0.177773	0.947924	-0.505582	0.862528	-0.020809	-0.821309	-0.473754	0.317817
02285	9.338700	-0.206276	3.125696	-0.001579	-0.001484	0.003286	0.264254	0.177757	0.947930	-0.505567	0.862537	-0.020808	-0.821323	-0.473743	0.317797
02286	9.387514	-0.210925	3.159942	-0.001226	0.000627	0.003606	0.264255	0.177755	0.947931	-0.505561	0.862540	-0.020807	-0.821326	-0.473739	0.317797
02287	9.338666	-0.207014	3.125749	0.000015	0.001454	0.003972	0.264260	0.177758	0.947929	-0.505563	0.862539	-0.020807	-0.821324	-0.473739	0.317802
02288	9.346085	-0.186130	3.135289	0.000015	0.001454	0.003972	0.264266	0.177763	0.947926	-0.505569	0.862535	-0.020806	-0.821318	-0.473744	0.317810
02289	9.361393	-0.216312	3.127215	0.000015	0.001454	0.003972	0.264273	0.177768	0.947923	-0.505567	0.862536	-0.020807	-0.821317	-0.473740	0.317818
